Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Apr 25, 2023",@ Tampa Bay,REG,W,5-0,155,U,7.5,HOU,2023,20230425,24,0.39215686274509803,0
"Apr 26, 2023",@ Tampa Bay,REG,W,1-0,104,U,8.5,HOU,2023,20230426,25,0.49019607843137253,0
"Apr 28, 2023",vs Philadelphia,REG,L,3-1,-150,U,7.5,HOU,2023,20230428,26,0.6,0
"Apr 29, 2023",vs Philadelphia,REG,L,6-1,-130,U,7.5,HOU,2023,20230429,27,0.5652173913043479,0
"Apr 30, 2023",vs Philadelphia,REG,W,4-3,-160,U,9.0,HOU,2023,20230430,28,0.6153846153846154,0
"May 1, 2023",vs San Francisco,REG,W,7-3,-200,O,8.5,HOU,2023,20230501,29,0.6666666666666667,0
"May 2, 2023",vs San Francisco,REG,L,2-0,-200,U,8.0,HOU,2023,20230502,30,0.6666666666666667,0
"May 3, 2023",vs San Francisco,REG,L,4-2,-145,U,7.5,HOU,2023,20230503,31,0.5918367346938775,0
"May 5, 2023",@ Seattle,REG,W,6-4,115,O,7.0,HOU,2023,20230505,32,0.46511627906976744,0
"May 6, 2023",@ Seattle,REG,L,7-5,-125,O,8.5,HOU,2023,20230506,33,0.5555555555555556,0
"May 7, 2023",@ Seattle,REG,L,3-1,121,U,8.5,HOU,2023,20230507,34,0.45248868778280543,0
"May 8, 2023",@ LA Angels,REG,L,6-4,-130,O,9.0,HOU,2023,20230508,35,0.5652173913043479,0
"May 9, 2023",@ LA Angels,REG,W,3-1,120,U,7.5,HOU,2023,20230509,36,0.45454545454545453,0
"May 10, 2023",@ LA Angels,REG,W,5-4,-125,U,9.5,HOU,2023,20230510,37,0.5555555555555556,0
"May 12, 2023",@ Chi White Sox,REG,W,5-1,-150,U,8.5,HOU,2023,20230512,38,0.6,0
"May 13, 2023",@ Chi White Sox,REG,L,3-1,105,U,8.5,HOU,2023,20230513,39,0.4878048780487805,0
"May 14, 2023",@ Chi White Sox,REG,W,4-3,-135,U,7.5,HOU,2023,20230514,40,0.574468085106383,0
"May 15, 2023",vs Chi Cubs,REG,W,6-4,-200,O,7.5,HOU,2023,20230515,41,0.6666666666666667,0
"May 16, 2023",vs Chi Cubs,REG,W,7-3,-175,O,7.5,HOU,2023,20230516,42,0.6363636363636364,0
"May 17, 2023",vs Chi Cubs,REG,W,7-6,-175,O,8.5,HOU,2023,20230517,43,0.6363636363636364,0
"May 19, 2023",vs Oakland,REG,W,5-1,-265,U,9.5,HOU,2023,20230519,44,0.726027397260274,0
"May 20, 2023",vs Oakland,REG,W,3-2,-300,U,8.5,HOU,2023,20230520,45,0.75,0
"May 21, 2023",vs Oakland,REG,W,2-0,-400,U,8.5,HOU,2023,20230521,46,0.8,0
"May 22, 2023",@ Milwaukee,REG,W,12-2,-110,O,7.5,HOU,2023,20230522,47,0.5238095238095238,0
"May 23, 2023",@ Milwaukee,REG,L,6-0,-130,U,9.5,HOU,2023,20230523,48,0.5652173913043479,0
"May 24, 2023",@ Milwaukee,REG,L,4-0,-110,U,9.0,HOU,2023,20230524,49,0.5238095238095238,0
"May 26, 2023",@ Oakland,REG,W,5-2,-290,U,8.5,HOU,2023,20230526,50,0.7435897435897436,0
"May 27, 2023",@ Oakland,REG,W,6-3,-350,O,8.5,HOU,2023,20230527,51,0.7777777777777778,0
"May 28, 2023",@ Oakland,REG,W,10-1,-280,O,8.5,HOU,2023,20230528,52,0.736842105263158,0
"May 29, 2023",vs Minnesota,REG,L,7-5,-121,O,8.0,HOU,2023,20230529,53,0.5475113122171946,0
"May 30, 2023",vs Minnesota,REG,W,5-1,-115,U,8.5,HOU,2023,20230530,54,0.5348837209302326,0
"May 31, 2023",vs Minnesota,REG,L,8-2,-185,O,7.5,HOU,2023,20230531,55,0.6491228070175439,0
"Jun 1, 2023",vs LA Angels,REG,W,5-2,-142,U,9.0,HOU,2023,20230601,56,0.5867768595041323,0
"Jun 2, 2023",vs LA Angels,REG,W,6-2,-130,O,7.5,HOU,2023,20230602,57,0.5652173913043479,0
"Jun 3, 2023",vs LA Angels,REG,W,9-6,-165,O,8.5,HOU,2023,20230603,58,0.6226415094339622,0
"Jun 4, 2023",vs LA Angels,REG,L,2-1,-150,U,9.0,HOU,2023,20230604,59,0.6,0
"Jun 5, 2023",@ Toronto,REG,W,11-4,-105,O,10.0,HOU,2023,20230605,60,0.5121951219512195,0
"Jun 6, 2023",@ Toronto,REG,L,5-1,120,U,8.0,HOU,2023,20230606,61,0.45454545454545453,0
"Jun 7, 2023",@ Toronto,REG,L,3-2,130,U,9.0,HOU,2023,20230607,62,0.43478260869565216,0
"Jun 8, 2023",@ Toronto,REG,L,3-2,-115,U,8.0,HOU,2023,20230608,63,0.5348837209302326,0
"Jun 9, 2023",@ Cleveland,REG,L,10-9,-110,O,8.0,HOU,2023,20230609,64,0.5238095238095238,0
"Jun 10, 2023",@ Cleveland,REG,W,6-4,120,O,8.0,HOU,2023,20230610,65,0.45454545454545453,0
"Jun 11, 2023",@ Cleveland,REG,L,5-0,110,U,8.0,HOU,2023,20230611,66,0.47619047619047616,0
"Jun 13, 2023",vs Washington,REG,W,6-1,-270,U,8.5,HOU,2023,20230613,67,0.7297297297297297,0
"Jun 14, 2023",vs Washington,REG,W,5-4,-250,O,7.5,HOU,2023,20230614,68,0.7142857142857143,0
"Jun 15, 2023",vs Washington,REG,L,4-1,-200,U,8.0,HOU,2023,20230615,69,0.6666666666666667,0
"Jun 16, 2023",vs Cincinnati,REG,L,2-1,-185,U,8.5,HOU,2023,20230616,70,0.6491228070175439,0
"Jun 17, 2023",vs Cincinnati,REG,L,10-3,-125,O,8.0,HOU,2023,20230617,71,0.5555555555555556,0
"Jun 18, 2023",vs Cincinnati,REG,L,9-7,-150,O,9.0,HOU,2023,20230618,72,0.6,0
"Jun 19, 2023",vs NY Mets,REG,L,11-1,-115,O,7.5,HOU,2023,20230619,73,0.5348837209302326,0
"Jun 20, 2023",vs NY Mets,REG,W,4-2,-130,U,7.5,HOU,2023,20230620,74,0.5652173913043479,0
"Jun 21, 2023",vs NY Mets,REG,W,10-8,-145,O,8.5,HOU,2023,20230621,75,0.5918367346938775,0
"Jun 23, 2023",@ LA Dodgers,REG,L,3-2,130,U,8.5,HOU,2023,20230623,76,0.43478260869565216,0
"Jun 24, 2023",@ LA Dodgers,REG,L,8-7,155,O,8.5,HOU,2023,20230624,77,0.39215686274509803,0
"Jun 25, 2023",@ LA Dodgers,REG,W,6-5,110,O,8.5,HOU,2023,20230625,78,0.47619047619047616,0
"Jun 27, 2023",@ St. Louis,REG,L,4-2,-110,U,7.5,HOU,2023,20230627,79,0.5238095238095238,0
"Jun 28, 2023",@ St. Louis,REG,W,10-7,105,O,9.0,HOU,2023,20230628,80,0.4878048780487805,0
"Jun 29, 2023",@ St. Louis,REG,W,14-0,-120,O,10.0,HOU,2023,20230629,81,0.5454545454545454,0
"Jun 30, 2023",@ Texas,REG,W,5-3,150,U,8.5,HOU,2023,20230630,82,0.4,0
"Jul 1, 2023",@ Texas,REG,L,5-2,118,U,8.0,HOU,2023,20230701,83,0.45871559633027525,0
"Jul 2, 2023",@ Texas,REG,W,5-3,125,U,9.5,HOU,2023,20230702,84,0.4444444444444444,0
"Jul 3, 2023",@ Texas,REG,W,12-11,130,O,9.0,HOU,2023,20230703,85,0.43478260869565216,0
"Jul 4, 2023",vs Colorado,REG,W,4-1,-185,U,8.5,HOU,2023,20230704,86,0.6491228070175439,0
"Jul 5, 2023",vs Colorado,REG,W,6-4,-220,O,9.0,HOU,2023,20230705,87,0.6875,0
"Jul 6, 2023",vs Seattle,REG,L,5-1,130,U,8.0,HOU,2023,20230706,88,0.43478260869565216,0
"Jul 7, 2023",vs Seattle,REG,L,10-1,-107,O,7.0,HOU,2023,20230707,89,0.5169082125603865,0
"Jul 8, 2023",vs Seattle,REG,W,3-2,-133,U,7.0,HOU,2023,20230708,90,0.5708154506437768,0
"Jul 9, 2023",vs Seattle,REG,L,3-1,115,U,8.0,HOU,2023,20230709,91,0.46511627906976744,0
"Jul 14, 2023",@ LA Angels,REG,W,7-5,125,O,8.0,HOU,2023,20230714,92,0.4444444444444444,0
"Jul 15, 2023",@ LA Angels,REG,L,13-12,-150,O,8.0,HOU,2023,20230715,93,0.6,0
"Jul 16, 2023",@ LA Angels,REG,W,9-8,-116,O,10.5,HOU,2023,20230716,94,0.537037037037037,0
"Jul 18, 2023",@ Colorado,REG,L,4-3,-220,U,12.0,HOU,2023,20230718,95,0.6875,0
"Jul 19, 2023",@ Colorado,REG,W,4-1,-160,U,12.5,HOU,2023,20230719,96,0.6153846153846154,0
"Jul 20, 2023",@ Oakland,REG,W,3-1,-230,U,8.5,HOU,2023,20230720,97,0.696969696969697,0
"Jul 21, 2023",@ Oakland,REG,W,6-4,-210,O,7.5,HOU,2023,20230721,98,0.6774193548387097,0
"Jul 22, 2023",@ Oakland,REG,L,4-1,-200,U,8.0,HOU,2023,20230722,99,0.6666666666666667,0
"Jul 23, 2023",@ Oakland,REG,W,3-2,-225,U,8.0,HOU,2023,20230723,100,0.6923076923076923,0
"Jul 24, 2023",vs Texas,REG,W,10-9,-103,O,8.5,HOU,2023,20230724,101,0.5073891625615763,0
"Jul 25, 2023",vs Texas,REG,W,4-3,-130,U,9.0,HOU,2023,20230725,102,0.5652173913043479,0
"Jul 26, 2023",vs Texas,REG,L,13-5,-170,O,8.5,HOU,2023,20230726,103,0.6296296296296297,0
"Jul 28, 2023",vs Tampa Bay,REG,L,4-3,100,U,8.5,HOU,2023,20230728,104,0.5,0
"Jul 29, 2023",vs Tampa Bay,REG,W,17-4,-150,O,8.5,HOU,2023,20230729,105,0.6,0
"Jul 30, 2023",vs Tampa Bay,REG,L,8-2,-130,O,9.0,HOU,2023,20230730,106,0.5652173913043479,0
"Jul 31, 2023",vs Cleveland,REG,W,7-3,-175,O,9.5,HOU,2023,20230731,107,0.6363636363636364,0
"Aug 1, 2023",vs Cleveland,REG,W,2-0,-185,U,7.5,HOU,2023,20230801,108,0.6491228070175439,0
"Aug 2, 2023",vs Cleveland,REG,W,3-2,-130,U,8.5,HOU,2023,20230802,109,0.5652173913043479,0
"Aug 3, 2023",@ NY Yankees,REG,L,4-3,-110,U,8.5,HOU,2023,20230803,110,0.5238095238095238,0
"Aug 4, 2023",@ NY Yankees,REG,W,7-3,-180,O,9.0,HOU,2023,20230804,111,0.6428571428571428,0
"Aug 5, 2023",@ NY Yankees,REG,L,3-1,-133,U,8.5,HOU,2023,20230805,112,0.5708154506437768,0
"Aug 6, 2023",@ NY Yankees,REG,W,9-7,113,O,9.5,HOU,2023,20230806,113,0.4694835680751174,0
"Aug 8, 2023",@ Baltimore,REG,W,7-6,-120,O,8.5,HOU,2023,20230808,114,0.5454545454545454,0
"Aug 9, 2023",@ Baltimore,REG,W,8-2,125,P,10.0,HOU,2023,20230809,115,0.4444444444444444,0
"Aug 10, 2023",@ Baltimore,REG,L,5-4,-113,U,9.5,HOU,2023,20230810,116,0.5305164319248826,0
"Aug 11, 2023",vs LA Angels,REG,W,11-3,-175,O,8.5,HOU,2023,20230811,117,0.6363636363636364,0
"Aug 12, 2023",vs LA Angels,REG,W,11-3,-161,O,9.5,HOU,2023,20230812,118,0.6168582375478927,0
"Aug 13, 2023",vs LA Angels,REG,L,2-1,-134,U,8.5,HOU,2023,20230813,119,0.5726495726495726,0
"Aug 14, 2023",@ Miami,REG,L,5-1,-135,U,8.0,HOU,2023,20230814,120,0.574468085106383,0
"Aug 15, 2023",@ Miami,REG,W,6-5,-124,O,9.0,HOU,2023,20230815,121,0.5535714285714286,0
"Aug 16, 2023",@ Miami,REG,W,12-5,-109,O,7.5,HOU,2023,20230816,122,0.5215311004784688,0
"Aug 18, 2023",vs Seattle,REG,L,2-0,-133,U,8.5,HOU,2023,20230818,123,0.5708154506437768,0
"Aug 19, 2023",vs Seattle,REG,L,10-3,-144,O,7.5,HOU,2023,20230819,124,0.5901639344262295,0
"Aug 20, 2023",vs Seattle,REG,L,7-6,-180,O,8.5,HOU,2023,20230820,125,0.6428571428571428,0
"Aug 21, 2023",vs Boston,REG,W,9-4,-120,O,9.0,HOU,2023,20230821,126,0.5454545454545454,0
"Aug 22, 2023",vs Boston,REG,W,7-3,-125,O,8.5,HOU,2023,20230822,127,0.5555555555555556,0
"Aug 23, 2023",vs Boston,REG,L,7-5,-105,O,8.5,HOU,2023,20230823,128,0.5121951219512195,0
"Aug 24, 2023",vs Boston,REG,L,17-1,-140,O,9.0,HOU,2023,20230824,129,0.5833333333333333,0
"Aug 25, 2023",@ Detroit,REG,L,4-1,-172,U,9.0,HOU,2023,20230825,130,0.6323529411764706,0
"Aug 26, 2023",@ Detroit,REG,W,9-2,-146,O,8.5,HOU,2023,20230826,131,0.5934959349593496,0
"Aug 27, 2023",@ Detroit,REG,W,17-4,-172,O,8.5,HOU,2023,20230827,132,0.6323529411764706,0
"Aug 28, 2023",@ Boston,REG,W,13-5,119,O,10.0,HOU,2023,20230828,133,0.45662100456621,0
"Aug 29, 2023",@ Boston,REG,W,6-2,102,U,10.5,HOU,2023,20230829,134,0.49504950495049505,0
"Aug 30, 2023",@ Boston,REG,W,7-4,-126,O,10.0,HOU,2023,20230830,135,0.5575221238938053,0
"Sep 1, 2023",vs NY Yankees,REG,L,6-2,-180,U,8.5,HOU,2023,20230901,136,0.6428571428571428,0
"Sep 2, 2023",vs NY Yankees,REG,L,5-4,-180,O,8.5,HOU,2023,20230902,137,0.6428571428571428,0
"Sep 3, 2023",vs NY Yankees,REG,L,6-1,-127,U,8.5,HOU,2023,20230903,138,0.5594713656387665,0
"Sep 4, 2023",@ Texas,REG,W,13-6,-104,O,9.5,HOU,2023,20230904,139,0.5098039215686274,0
"Sep 5, 2023",@ Texas,REG,W,14-1,-105,O,9.0,HOU,2023,20230905,140,0.5121951219512195,0
"Sep 6, 2023",@ Texas,REG,W,12-3,120,O,8.5,HOU,2023,20230906,141,0.45454545454545453,0
"Sep 8, 2023",vs San Diego,REG,L,11-2,-132,O,8.5,HOU,2023,20230908,142,0.5689655172413793,0
"Sep 9, 2023",vs San Diego,REG,W,7-5,-115,O,9.0,HOU,2023,20230909,143,0.5348837209302326,0
"Sep 10, 2023",vs San Diego,REG,W,12-2,-175,O,10.0,HOU,2023,20230910,144,0.6363636363636364,0
"Sep 11, 2023",vs Oakland,REG,L,4-0,-290,U,8.5,HOU,2023,20230911,145,0.7435897435897436,0
"Sep 12, 2023",vs Oakland,REG,L,6-2,-315,U,8.5,HOU,2023,20230912,146,0.7590361445783133,0
"Sep 13, 2023",vs Oakland,REG,W,6-2,-275,U,9.0,HOU,2023,20230913,147,0.7333333333333334,0
"Sep 15, 2023",@ Kansas City,REG,L,4-2,-183,U,10.5,HOU,2023,20230915,148,0.646643109540636,0
"Sep 16, 2023",@ Kansas City,REG,L,10-8,-146,O,9.5,HOU,2023,20230916,149,0.5934959349593496,0
"Sep 17, 2023",@ Kansas City,REG,W,7-1,-260,U,9.5,HOU,2023,20230917,150,0.7222222222222222,0
"Sep 18, 2023",vs Baltimore,REG,L,8-7,-184,O,8.5,HOU,2023,20230918,151,0.647887323943662,0
"Sep 19, 2023",vs Baltimore,REG,L,9-5,-188,O,9.0,HOU,2023,20230919,152,0.6527777777777778,0
"Sep 20, 2023",vs Baltimore,REG,W,2-1,101,U,9.0,HOU,2023,20230920,153,0.4975124378109453,0
"Sep 22, 2023",vs Kansas City,REG,L,7-5,-230,O,8.5,HOU,2023,20230922,154,0.696969696969697,0
"Sep 23, 2023",vs Kansas City,REG,L,3-2,-290,U,10.0,HOU,2023,20230923,155,0.7435897435897436,0
"Sep 24, 2023",vs Kansas City,REG,L,6-5,-278,O,9.5,HOU,2023,20230924,156,0.7354497354497355,0
"Sep 25, 2023",@ Seattle,REG,W,5-1,104,U,7.5,HOU,2023,20230925,157,0.49019607843137253,0
"Sep 26, 2023",@ Seattle,REG,L,6-2,100,P,8.0,HOU,2023,20230926,158,0.5,0
"Sep 27, 2023",@ Seattle,REG,W,8-3,-120,O,8.0,HOU,2023,20230927,159,0.5454545454545454,0
"Sep 29, 2023",@ Arizona,REG,W,2-1,107,U,9.5,HOU,2023,20230929,160,0.4830917874396135,0
"Sep 30, 2023",@ Arizona,REG,W,1-0,-127,U,9.0,HOU,2023,20230930,161,0.5594713656387665,0
"Oct 1, 2023",@ Arizona,REG,W,8-1,-230,P,9.0,HOU,2023,20231001,162,0.696969696969697,0
